parcel_id,property_name,street_address,city,state,zip,latitude,longitude,owner_name,owner_mailing_address,property_classification,building_area,year_built,source,source_date,lead_priority,visual_review_status,assigned_rep,outreach_status,notes,google_maps_url,google_earth_url,assessed_value
29 00 02 3 014 014.000,BIRMINGHAM PROPERTY GROUP LLC,304 1ST ST S,Birmingham,AL,35205,33.4966957,-86.8301989,BIRMINGHAM PROPERTY GROUP LLC,"2317 3RD AVE NORTH    STE 101, BIRMINGHAM, AL, 385203",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:09.073Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4966957,-86.8301989","https://earth.google.com/web/search/33.4966957,-86.8301989",4700
29 00 02 3 014 015.000,BINDER JOE L (R/S),300 1ST ST S,Birmingham,AL,35205,33.496724,-86.830218,BINDER JOE L (R/S),"2012 10TH ST NW, BIRMINGHAM, AL, 35215",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:08.113Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.496724,-86.830218","https://earth.google.com/web/search/33.496724,-86.830218",4200
29 00 02 3 015 001.000,JOHNSON AMANDA,65 4TH AVE S,Birmingham,AL,35205,33.4954044,-86.8305696,JOHNSON AMANDA,"2109 5TH  WAY CIRCLE NW, CENTER POINT, AL, 35215",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:34.947Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4954044,-86.8305696","https://earth.google.com/web/search/33.4954044,-86.8305696",75500
29 00 02 3 015 007.000,MORALES AARON,41 4TH AVE S,Birmingham,AL,35205,33.4951027,-86.8312053,MORALES AARON,"1607 SWEET APPLE CT, BIRMINGHAM, AL, 35242",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:45.810Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4951027,-86.8312053","https://earth.google.com/web/search/33.4951027,-86.8312053",13500
29 00 02 3 015 022.000,BILLUPS PATRICIA BOWMAN,420 1ST ST S,Birmingham,AL,35205,33.495807,-86.8293683,BILLUPS PATRICIA BOWMAN,"404 1ST ST S, BIRMINGHAM, AL, 35205-3008",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:08.093Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.495807,-86.8293683","https://earth.google.com/web/search/33.495807,-86.8293683",19000
29 00 02 3 015 024.000,BILLUPS PATRICIA BOWMAN,400 1ST ST S,Birmingham,AL,35205,33.495816,-86.829601,BILLUPS PATRICIA BOWMAN,"600 BEACON PKY, BIRMINGHAM, AL, 35209",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:08.093Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.495816,-86.829601","https://earth.google.com/web/search/33.495816,-86.829601",40600
29 00 02 3 017 012.000,BIRMINGHAM PROPERTY GROUP LLC,411 2ND ST S,Birmingham,AL,35205,33.4965239,-86.8280529,BIRMINGHAM PROPERTY GROUP LLC,"2317 3RD AVE N    SUITE 101, BIRMINGHAM, AL, 35203",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:09.073Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4965239,-86.8280529","https://earth.google.com/web/search/33.4965239,-86.8280529",9200
29 00 02 3 017 014.000,BIRMINGHAM PROPERTY GROUP LLC,417 2ND ST S,Birmingham,AL,35205,33.4965106,-86.8280438,BIRMINGHAM PROPERTY GROUP LLC,"2317 3RD AVE N STE 101, BIRMINGHAM, AL, 35203",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:09.077Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4965106,-86.8280438","https://earth.google.com/web/search/33.4965106,-86.8280438",6500
29 00 02 3 017 016.000,SMITH LILLIE ESTATE OF & HOWARD MARY ESTATE OF,206 5TH AVE S,Birmingham,AL,35205,33.4958738,-86.8274644,SMITH LILLIE ESTATE OF & HOWARD MARY ESTATE OF,"1120 CIMARRON TRL, BIRMINGHAM, AL, 35215-8402",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:59.780Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4958738,-86.8274644","https://earth.google.com/web/search/33.4958738,-86.8274644",3000
29 00 02 3 019 010.000,JEMISON JAMERIA,511 OMEGA ST,Birmingham,AL,35205,33.4961625,-86.8261381,JEMISON JAMERIA,"1817 CENTER ST S, BIRMINGHAM, AL, 35205",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:34.510Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4961625,-86.8261381","https://earth.google.com/web/search/33.4961625,-86.8261381",44200
29 00 02 3 019 014.000,BIRMINGHAM PROPERTY GROUP LLC,519 OMEGA ST,Birmingham,AL,35205,33.4960989,-86.8261382,BIRMINGHAM PROPERTY GROUP LLC,"2317 3RD AVENUE NORTH   SUITE 101, BIRMINGHAM, AL, 35203",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:09.077Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4960989,-86.8261382","https://earth.google.com/web/search/33.4960989,-86.8261382",5200
29 00 02 3 019 019.000,"ME AND MY HOUSE, INC",516 DELTA ST,Birmingham,AL,35205,33.496471,-86.8253565,"ME AND MY HOUSE, INC","1919 OXMOOR ROAD STE 331, HOMEWOOD, AL, 35205",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:43.840Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.496471,-86.8253565","https://earth.google.com/web/search/33.496471,-86.8253565",12900
29 00 02 3 021 004.000,BIRMINGHAM PROPERTY GROUP LLC,215 5TH AVE S,Birmingham,AL,35205,33.4957744,-86.827275,BIRMINGHAM PROPERTY GROUP LLC,"2317 3RD AVE NORTH  SUITE 101, BIRMINGHAM, AL, 35203",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:09.077Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4957744,-86.827275","https://earth.google.com/web/search/33.4957744,-86.827275",6700
29 00 02 3 021 005.000,BIRMINGHAM PROPERTY GROUP LLC,211 5TH AVE S,Birmingham,AL,35205,33.4957526,-86.8273207,BIRMINGHAM PROPERTY GROUP LLC,"2317 3RD AVENUE NORTH   SUITE 101, BIRMIGNHAM, AL, 35203",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:09.077Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4957526,-86.8273207","https://earth.google.com/web/search/33.4957526,-86.8273207",5700
29 00 02 3 021 006.000,BIRMMINGHAM PROPERTY GROUP LLC,209 5TH AVE S,Birmingham,AL,35205,33.4957417,-86.8273436,BIRMMINGHAM PROPERTY GROUP LLC,"2317 3RD AVE N    SUITE 101, BIRMINGHAM, AL, 35203",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:09.160Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4957417,-86.8273436","https://earth.google.com/web/search/33.4957417,-86.8273436",3400
29 00 02 3 021 008.000,THOMAS MARIAN,205 5TH AVE S,Birmingham,AL,35205,33.4957198,-86.8273893,THOMAS MARIAN,"201 5TH AVE S, BIRMINGHAM, AL, 35205-3234",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:01:03.840Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4957198,-86.8273893","https://earth.google.com/web/search/33.4957198,-86.8273893",5700
29 00 02 3 021 010.001,CARTER GERALDINE,517 2ND ST S,Birmingham,AL,35205,33.495584,-86.827413,CARTER GERALDINE,"515 2ND ST S, BIRMINGHAM, AL, 35205-4210",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:13.560Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.495584,-86.827413","https://earth.google.com/web/search/33.495584,-86.827413",15400
29 00 02 3 023 011.000,BUILD URBAN PROSPERITY,500 1ST ST S,Birmingham,AL,35205,33.494567,-86.828753,BUILD URBAN PROSPERITY,"2301 AVENUE E, BIRMINGHAM, AL, 35218",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:11.823Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.494567,-86.828753","https://earth.google.com/web/search/33.494567,-86.828753",3100
29 00 02 3 024 006.000,DAVID HUBBARD,12 6TH AVE S,Birmingham,AL,35205,33.492966,-86.8303988,DAVID HUBBARD,"P O BOX 382753, BIRMINGHAM, AL, 35238",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:18.567Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.492966,-86.8303988","https://earth.google.com/web/search/33.492966,-86.8303988",28600
29 00 02 3 025 001.000,GUNN MILDRED F,29 6TH AVE S,Birmingham,AL,35205,33.4930544,-86.829813,GUNN MILDRED F,"29 6TH AVE S, BIRMINGHAM, AL, 35205-4224",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:27.717Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4930544,-86.829813","https://earth.google.com/web/search/33.4930544,-86.829813",73700
29 00 02 3 025 007.000,WILLIAMS LIONEL T JR AS AGT FOR HEIRS OF WILLIAMS LIONEL T SR,1 6TH AVE S,Birmingham,AL,35205,33.492564,-86.830809,WILLIAMS LIONEL T JR AS AGT FOR HEIRS OF WILLIAMS LIONEL T SR,"1011 RIVERCHASE TRAIL, HOOVER, AL, 35244",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:01:10.020Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.492564,-86.830809","https://earth.google.com/web/search/33.492564,-86.830809",9600
29 00 02 3 026 003.000,MARK ANTONIO GRIFFIN,33 7TH AVE S,Birmingham,AL,35205,33.4919652,-86.8302498,MARK ANTONIO GRIFFIN,"548 CEDAR DRIVE, NASHVILLE, TN, 37211",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:41.620Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4919652,-86.8302498","https://earth.google.com/web/search/33.4919652,-86.8302498",23000
29 00 02 3 026 005.000,JUAN CALDERON PADILLA & JESSICA SOSA ROMERO DE PADILLA,25 7TH AVE S,Birmingham,AL,35205,33.4919114,-86.8303628,JUAN CALDERON PADILLA & JESSICA SOSA ROMERO DE PADILLA,"1052 GREEN ST, BIRMINGHAM, AL, 35217",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:36.467Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4919114,-86.8303628","https://earth.google.com/web/search/33.4919114,-86.8303628",70500
29 00 02 3 028 004.000,MALLOY ERMA LUCILLE &,125 6TH AVE S,Birmingham,AL,35205,33.4940331,-86.8277515,MALLOY ERMA LUCILLE &,"415 CENTRAL PARK W APT 6B, NEW YORK, NY, 10025-4813",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:41.330Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4940331,-86.8277515","https://earth.google.com/web/search/33.4940331,-86.8277515",16100
29 00 02 3 031 019.000,DURR CAMILLE AGT OF HEIRS OF ANITA DURR,717 OMEGA ST,Birmingham,AL,35205,33.4947164,-86.82565,DURR CAMILLE AGT OF HEIRS OF ANITA DURR,"122 1/2 59TH ST N, BIRMINGHAM, AL, 35212-1632",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:20.850Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4947164,-86.82565","https://earth.google.com/web/search/33.4947164,-86.82565",9800
29 00 02 3 031 033.000,ATKINSON CALBERTA O,228 8TH AVE S,Birmingham,AL,35205,33.4922495,-86.8255303,ATKINSON CALBERTA O,"207 COPPER RIDGE  WAY, FLORENCE, MS, 39073",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:05.453Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4922495,-86.8255303","https://earth.google.com/web/search/33.4922495,-86.8255303",8900
29 00 02 3 031 049.000,PIONEER DATA GROUP LLC,630 DELTA ST,Birmingham,AL,35205,33.4935385,-86.8247311,PIONEER DATA GROUP LLC,"1621 CENTRAL AVE, CHEYENNE, WY, 82001",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:51.163Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4935385,-86.8247311","https://earth.google.com/web/search/33.4935385,-86.8247311",66400
29 00 02 3 032 021.000,SCOTT DIXIE & GLORIA,723 DELTA ST,Birmingham,AL,35205,33.4935385,-86.8247311,SCOTT DIXIE & GLORIA,"913 MARTIN LUTHER KING JR DR, BIRMINGHAM, AL, 35211-2839",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:56.990Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4935385,-86.8247311","https://earth.google.com/web/search/33.4935385,-86.8247311",24200
29 00 02 3 036 007.000,HARTON CHRISTOPHER (R/S),915 BETA ST,Birmingham,AL,35205,33.4929022,-86.8227153,HARTON CHRISTOPHER (R/S),"PO BOX 110203, BIRMINGHAM, AL, 35211",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:29.340Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4929022,-86.8227153","https://earth.google.com/web/search/33.4929022,-86.8227153",69500
29 00 02 3 041 002.000,CLAY BEN,206 16TH AVE S,Birmingham,AL,35205,33.4911995,-86.8102571,CLAY BEN,"632 5TH WAY, BIRMINGHAM, AL, 35214",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:15.063Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4911995,-86.8102571","https://earth.google.com/web/search/33.4911995,-86.8102571",60300
29 00 02 4 005 008.000,GREEN THOMAS CHARLES,431 UNIVERSITY BLVD,Birmingham,AL,35205,33.4919535,-86.8216863,GREEN THOMAS CHARLES,"2936 DONITA DR, VESTAVIA, AL, 35243-5917",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:27.103Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4919535,-86.8216863","https://earth.google.com/web/search/33.4919535,-86.8216863",234200
29 00 02 4 016 005.000,MCFARLAND KERRYN,713 9TH AVE S,Birmingham,AL,35205,33.4948693,-86.8157649,MCFARLAND KERRYN,"713 9TH AVE S, BIRMINGHAM, AL, 35205-4509",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:43.220Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4948693,-86.8157649","https://earth.google.com/web/search/33.4948693,-86.8157649",148400
29 00 02 4 016 008.000,SOUTHERN LUXE HOLDINGS LLC,701 9TH AVE S,Birmingham,AL,35205,33.494804,-86.815902,SOUTHERN LUXE HOLDINGS LLC,"361 SUMMER CHASE DRIVE, CALERA, AL, 35040",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:01:00.463Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.494804,-86.815902","https://earth.google.com/web/search/33.494804,-86.815902",162700
29 00 03 1 030 004.000,RODEN DANIEL,13 1ST PL S,Birmingham,AL,35205,33.4998197,-86.8312554,RODEN DANIEL,"862 PRESTON RD, RED OAK, TX, 75154",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:54.850Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4998197,-86.8312554","https://earth.google.com/web/search/33.4998197,-86.8312554",12000
29 00 03 1 030 005.000,BIRMINGHAM PROPERTY GROUP LLC,17 1ST PL S,Birmingham,AL,35205,33.4999668,-86.831394,BIRMINGHAM PROPERTY GROUP LLC,"2317 3RD AVE N   SUITE 101, BIRMINGHAM, AL, 35203",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:09.083Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4999668,-86.831394","https://earth.google.com/web/search/33.4999668,-86.831394",6000
29 00 03 1 030 006.001,BIRMINGHAM PROPERTY GROUP LLC,25 1ST PL S,Birmingham,AL,35205,33.4998748,-86.8313945,BIRMINGHAM PROPERTY GROUP LLC,"2317 3RD AVE N   SUITE 101, BIRMINGHAM, AL, 35203",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:09.083Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4998748,-86.8313945","https://earth.google.com/web/search/33.4998748,-86.8313945",6000
29 00 03 1 031 008.000,HICKS BEN JR,56 KAPPA AVE,Birmingham,AL,35205,33.4990891,-86.8322535,HICKS BEN JR,"756 29TH ST SW, BIRMINGHAM, AL, 35211-3407",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:30.507Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4990891,-86.8322535","https://earth.google.com/web/search/33.4990891,-86.8322535",6000
29 00 03 1 031 010.000,BRASFIELD ARMOND & KATINA,64 KAPPA AVE,Birmingham,AL,35205,33.49908,-86.831918,BRASFIELD ARMOND & KATINA,"295 MADISON LANE, ODENVILLE, AL, 35120",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:10.557Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.49908,-86.831918","https://earth.google.com/web/search/33.49908,-86.831918",10300
29 00 03 1 031 013.000,BIRMINGHAM PROPERTY GROUP LLC,20 1ST PL S,Birmingham,AL,35205,33.4999405,-86.8315911,BIRMINGHAM PROPERTY GROUP LLC,"2317 3RD AVE NORTH  SUITE 101, BIRMINGHAM, AL, 35203",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:09.083Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4999405,-86.8315911","https://earth.google.com/web/search/33.4999405,-86.8315911",10200
29 00 03 4 001 009.000,BRASFIELD ARMOND & TATE- BRASFIELD KATINA,58 1ST AVE S,Birmingham,AL,35205,33.4985932,-86.8318345,BRASFIELD ARMOND & TATE- BRASFIELD KATINA,"295 MADISON LANE, ODENVILLE, AL, 35120",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:10.560Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4985932,-86.8318345","https://earth.google.com/web/search/33.4985932,-86.8318345",10100
29 00 03 4 003 001.000,OBRAY CARTER,27 CENTER PL SW,Birmingham,AL,35205,33.4879936,-86.8318794,OBRAY CARTER,"7227 3RD AVE S, BIRMINGHAM, AL, 35206",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:48.300Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4879936,-86.8318794","https://earth.google.com/web/search/33.4879936,-86.8318794",19600
29 00 03 4 012 008.000,BIRMINGHAM PROPERTY GROUP LLC,11 1ST AVE S,Birmingham,AL,35205,33.4976674,-86.8334468,BIRMINGHAM PROPERTY GROUP LLC,"2317 3RD AVE N   STE 101, BIRMINGHAM, AL, 35203",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:09.083Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4976674,-86.8334468","https://earth.google.com/web/search/33.4976674,-86.8334468",3700
29 00 03 4 012 017.000,BIRMINGHAM PROPERTY GROUP LLC,20 2ND AVE S,Birmingham,AL,35205,33.4968403,-86.8329253,BIRMINGHAM PROPERTY GROUP LLC,"2317 3RD AVE N   STE 101, BIRMINGHAM, AL, 35203",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:09.087Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4968403,-86.8329253","https://earth.google.com/web/search/33.4968403,-86.8329253",6200
29 00 03 4 013 017.000,PATEL NIRAV,60 2ND AVE S,Birmingham,AL,35205,33.4977248,-86.8314242,PATEL NIRAV,"410 OAK MOUNTAIN CIR, PELHAM, AL, 35124",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:49.763Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4977248,-86.8314242","https://earth.google.com/web/search/33.4977248,-86.8314242",69400
29 00 03 4 013 019.000,ETERNITY & INFINITY INVESTMENTS LLC,118 1ST ST S,Birmingham,AL,35205,33.4984857,-86.8313958,ETERNITY & INFINITY INVESTMENTS LLC,"924 WOODBROOK RD, BIRMINGHAM, AL, 35215",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:22.140Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4984857,-86.8313958","https://earth.google.com/web/search/33.4984857,-86.8313958",105600
29 00 03 4 015 003.000,BIRMINGHAM PROPERTY GROUP LLC,61 2ND AVE S,Birmingham,AL,35205,33.4972734,-86.8316131,BIRMINGHAM PROPERTY GROUP LLC,"2317 3RD AVENUE NORTH   SUITE 101, BIRMINGHAM, AL, 35203",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:09.087Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4972734,-86.8316131","https://earth.google.com/web/search/33.4972734,-86.8316131",2200
29 00 03 4 015 007.000,BIRMINGHAM PROPERTY GROUP LLC,45 2ND AVE S,Birmingham,AL,35205,33.4971362,-86.8317438,BIRMINGHAM PROPERTY GROUP LLC,"2317 3RD AVENUE NORTH   SUITE 101, BIRMINGHAM, AL, 35203",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:09.087Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4971362,-86.8317438","https://earth.google.com/web/search/33.4971362,-86.8317438",11100
29 00 03 4 016 013.000,WILLIAMS DEARMOND J,28 3RD AVE S,Birmingham,AL,35205,33.4961511,-86.8321478,WILLIAMS DEARMOND J,"3329 CHERRYBROOK DRIVE, BIRMINGHAM, AL, 35214",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:01:09.760Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4961511,-86.8321478","https://earth.google.com/web/search/33.4961511,-86.8321478",71600
29 00 03 4 021 026.000,CARR FAYE (R/S),36 4TH AVE S,Birmingham,AL,35205,33.4955088,-86.8310272,CARR FAYE (R/S),"112 ASPEN CIRCLE APT 203, HOMEWOOD, AL, 35209",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:13.390Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4955088,-86.8310272","https://earth.google.com/web/search/33.4955088,-86.8310272",14700
29 00 03 4 022 009.000,GONZALES FREDY ROJAS,9 4TH AVE S,Birmingham,AL,35205,33.4947005,-86.8320531,GONZALES FREDY ROJAS,"3013 RIME VILLAGE DRIVE, HOOVER, AL, 35216",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:26.153Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4947005,-86.8320531","https://earth.google.com/web/search/33.4947005,-86.8320531",62600
29 00 03 4 022 011.000,CORLEY VIVIAN M,401 CENTER ST S,Birmingham,AL,35205,,,CORLEY VIVIAN M,"3205 W 78TH ST, LOS ANGELES, CA, 90043-5216",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:16.803Z,,,,,,,,7700
29 00 03 4 022 021.000,KENNEDY DEV PROPERTIES INC,18 5TH AVE S,Birmingham,AL,35205,33.5009146,-86.8166758,KENNEDY DEV PROPERTIES INC,"P O BOX 110014, BIRMINGHAM, AL, 35211",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:37.010Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.5009146,-86.8166758","https://earth.google.com/web/search/33.5009146,-86.8166758",10000
29 00 03 4 026 006.000,BIRMINGHAM PROPERTY GROUP LLC,507 CENTER ST S,Birmingham,AL,35205,33.4936113,-86.8316807,BIRMINGHAM PROPERTY GROUP LLC,"2317 3RD AVE N    STE 101, BIRMINGHAM, AL, 35203",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:09.087Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4936113,-86.8316807","https://earth.google.com/web/search/33.4936113,-86.8316807",5100
29 00 03 4 027 004.000,ROBERTS FOOD SERVICES LL,527 CENTER ST S,Birmingham,AL,35205,33.4931214,-86.8315717,ROBERTS FOOD SERVICES LL,"1928 16TH AVE S, BIRMINGHAM, AL, 35205-5636",Commercial (Class 2),Unknown - Visual Review Required,Unknown - Visual Review Required,JEFFERSON_TAX_LIEN,2026-04-28T22:00:54.497Z,,,,,,"https://www.google.com/maps/search/?api=1&query=33.4931214,-86.8315717","https://earth.google.com/web/search/33.4931214,-86.8315717",10500
